,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,M Restaurant,"Française, Européenne","14,00 €-42,00 €","47 avenue Marechal Foch, 69006 Lyon France","4,5",€€-€€€
