,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,La Fabryk Lyon,Française,"7,00 €-21,00 €","74 Boulevard Jean XXIII Accessible TRAM T2 : Bachut Mairie du 8ème, 69008 Lyon France","3,5",€€-€€€
