,Date,Notes,Commentaires
102,oct. 2018,"1,0","horrible .... juste horrible ....  à éviter donc

et si vous n’êtes pas content vous finissez par vous faire insulter !!!!!
sympa non?"
103,sept. 2018,"5,0","Que ce soit pour boire un verre entre amis ou manger en amoureux, l'ambiance est top.
Serveurs sympas et accueillants. Les burgers, les frites et l'assiette de saumon nous ont agréablement surpris. Cuisine type fast-food avec une qualité irréprochable. Les bières sont bonnes, il en est de même pour les cocktails."
104,oct. 2017,"4,0","Les burgers et bagels y sont délicieux. Vraiment. De plus, la carte offre un choix assez varié. En revanche, petite réserve sur le seul dessert que j'ai goûté.. pas ouf du tout.
La musique était un peu trop forte egalement ( et pas géniale haha)"
105,sept. 2018,"5,0",Burgers très bons et originaux. Dommage qu'on ne puisse pas réserver de table par téléphone le midi en semaine. 
106,sept. 2018,"4,0","Brasserie sympa, service rapide et sympathique. Cuisine simple mais avec des ingrédients de qualité. 
Conclusion : rapport qualité/prix.  "
107,sept. 2018,"4,0","Première fois que je rentre dans ce pub où je suis passée devant des milliers de fois.

L’expérience a été très positive 
Malgré le monde le service est attentif : des serveurs passaient régulièrement pour nous demander si nous avions besoin de quelque chose ou si nous voulions recommander quelque chose. Quand on leur faisait signe de la main, ils venaient rapidement.....

Les bières sont bonnes.

Le burger au bleu était bon et les frites corrects.
"
108,août 2018,"5,0","Rentré par hasard , tout était parfait ,accueil souriant, belle déco , grand choix de hamburger cuisinés avec des produits frais .tarif plus que raisonnable,  d'ailleurs de retour sur Lyon j'y suis retournée et franchement je me suis autant régalée que la première fois, je retiens cette belle adresse merci "
109,oct. 2017,"4,0",Pub qui propose un beau choix de bières allemandes si l'on veut changer des pubs plus traditionnels. Une carte de restauration copieuse et de qualité correcte. Population d'étudiants  en majorité. Service agreable et convivial. Attention beaucoup de monde il vaut mieux réserver.  
110,août 2018,"2,0","L'idée d'une cuisine allemande était pourtant bonne, dommage.
Les tables de terrasse sont ridiculement petites et les chaises ne sont pas confortables.
L’entrecôte n'était pas terrible et il y avait rupture de sauce st marcellin. Dans ma salade Fleischfressende, le porc mariné je suppose) était carbonisé, l’œuf au plat trop cuit,et les oignons confits ne l'étaient pas. Quant au dessert, passable.
L'amabilité du serveur ne suffit pas à sauver ce désastre culinaire.
Arrêtez-vous uniquement pour boire une bonne bière à l'intérieur joliment décoré"
111,août 2018,"4,0","Plutôt rare (et osé) de trouver un restaurant de cuisine allemande ! Ils l’ont fait et plutôt bien : bonne carte, plats bien exécutés, service très correct (les cafés nous ont été offerts) des boissons originales. 
Bref le concept est bien maîtrisé, la deco au top, on s’y croirait, avec des accents allemands en tête :)"
112,août 2018,"4,0","Dans cette rue où la concurrence entre restos est rude, quelle surprise de tomber sur cette adresse où les prix sont raisonnables, les assiettes sont copieuses et où le sourire du serveur n'est pas feint ! Merci 🙂"
113,juil. 2018,"4,0","En visite rapide, nous sommes entrés dans cet établissement où la décoration est très sympa. Choix entre hamburgers, bagels et salades, parfait. Bières allemandes à découvrir. Très bon accueil"
114,juil. 2018,"5,0","Très bon accueil, personnel au top, les burgers et salade sont très copieux et rapport qualité prix très bon"
115,juil. 2018,"3,0",Un accueil sympathique mais une nourriture qui laisse à désirer. Les bagels sont corrects mais sans plus et les desserts trop moyens. La salle est un peu trop bruyante à mon goût mais cela va avec l'ambiance du lieu donc c'est à savoir mais ce n'est pas illogique.
116,juil. 2018,"4,0","Bonne salade au St marcelloin, bons burgers, bonnes bières et surtout personnel très sympa. Je recommande et je reviendrai avec plaisir. "
117,juil. 2018,"3,0",Burgers copieux et bons. Un petit bémol sur le pain artisanal un peu sec à mon goût. Accueil sympathique.
118,juil. 2018,"2,0","Accueil sympa, et cadre cool, seuls points positifs, sinon les tables sont beaucoup trop petites et serrées, les genoux entre croisés avec la personne en face.
Les bières sont bonnes mais la nourriture ...
Nous avons commandés des entrecôtes saignantes, elles étaient presque bien cuites.. de plus, pas de sauce au st Marcelin, on ne nous l’a expliqué qu’au moment d’avoir l’assiette sur la table.
Un ami a commandé un burger saignant, même résultat sur la cuisson.
Et même pas de geste commercial.
À rayer de la liste"
119,juil. 2018,"2,0","Une amie me l'avait recommandé mais mon dieu quelle déception ! Le resto est plutôt sympa, la terrasse aussi meme si les tables sont un peu petites ! Accueil plutôt agréable et professionnel. La ou ça se complique sérieusement c'est sur la nourriture ! Un burger et un bagel commandé avec des potatoes. Vraiment lamentable : aucune saveur, le pain du bagel était plus que sec, sauce pesto inexistante ! Quantité minime de coppa  et fromage. J'ai quasiment tout laisser ! Burger pas mieux et le comble c'est les potatoes , gorgées d'huile une horreur ! 
Franchement le pire des burgers et bagels mangés à Lyon!
Bref changer de cuisinier ou aller ailleurs !!!!"
120,juin 2018,"4,0","Le restaurant est sympa. Bel endroit.
Les plats sont bons mais les potatoes.. Bof.. On sent sle surgelé et le trop cuit dans l'huile.. "
121,juin 2018,"1,0",Salades à partir de 9.9€ pas très fraiches toasts chèvre trop forts tomates cerises passées tables collantes pas le top au niveau hygiène ont peut trouver mieux
122,juin 2018,"4,0","Le personnel est super, bonne ambiance (esprit pub) et il y en a dans l'assiette. On a passé un bon moment, un peu bruyant mais on s'y attendait. Les burgers et bagels sont bons, je recommande ce petit café/resto !"
123,juin 2018,"4,0","Pub moins classique qu'à l'ordinaire, avec un large choix de bières originales. les prix restent élevés malgré des plats copieux et travaillés.
La salle est très bruyante et beaucoup de promiscuité"
124,juin 2018,"5,0","Très agréablement surprise par cet endroit . Nous y sommes allées entre amies pour bruncher. 
Brunch copieux , allemand typique, un vrai régal . 
Le service est rapide et les serveurs sont efficaces et sympathiques. 
De plus le prix est très raisonnable ! 
"
125,mai 2018,"2,0","Groupe de 16 personnes. Nous avions tout juste finit nos burgers qu'on nous a demandé de changer de table pour nous entasser au rez de chaussée. 
Le vin était imbuvable tellement il était chaud.
Entre l'apéro et les plats, nos tables n'ont pas etaient débarrassées.
16 personnes et que 15 commandes de prises... forcément un d'entre nous a du attendre 15min de plus.
Bref passer votre chemin. 
"
126,août 2017,"5,0","Les serveurs sont adorables et toujours très arrangeants pour les réservations (même lorsqu'on est nombreux), les bagels sont super bons et la bière est bonne. Cette adresse est une valeur sûre lyonnaise. Je recommande."
127,mai 2018,"3,0","Nous sommes venus manger au Kaffee Berlin dans le 2eme (rue Tupin) un soir de semaine avec mon compagnon et la soirée reste très mitigée pour nous:
Un accueil très sympathique, une bonne ambiance, de la musique sympa et surtout des bonnes bières mais malheureusement cela ne rattrape pas l’attente de plus d’une 1h (des potatoes nous on quand même été offertes pour l’attente) mais aucun geste n’a en revanche été fait concernant la présence d’une souris à côté de la table et qui longé le mur du restaurant pendant notre repas ...
Je peux comprendre que le centre ville regorge de petites bêtes de ce type surtout dans des rues remplies de restaurants mais je ne comprend pas comment est-il possible de montrer si peut d’intérêt quand on vient me demander ce qui ne va pas quand je fais un bon de ma chaise, que j’explique ce que j’ai vue et que cela soit totalement banalisé par l’équipe. 
Je précise qu’aucun geste commercial n’a été fait à notre passage en caisse. De plus, le serveur ayant transmis à son patron l’information, ce dernier n’a pas jugé bon de s’inquiéter de cela une fois le repas terminé, faisant comme si tout était absolument normal ... c’est bien dommage et pour cela je ne pense pas revenir un jour. 

"
128,avr. 2018,"4,0","Je suis allé à celui de Cordeliers.
Bonne adresse pour une bière et un bon burger.
Terrasse sympa malgré les places serrées (on ne peut pas tout avoir).
Equipe sympathique."
129,avr. 2018,"5,0",Agréable pause café en terrasse. Nous n'avons pris que des boissons et le service était rapide. A l'intérieur la deco est sympa. Faudra revenir un jour testé les petits plats !
130,févr. 2018,"5,0","Parfait rapport qualité-prix.

Les Burgers et Bagels sont simplement parfaits, l'ambiance très agréables avec des serveurs chaleureux et disponibles malgré le monde présent (restaurant plein).
La décoration du restaurant est très actuelle. 
Très bon expérience! Je recommande."
131,avr. 2018,"4,0","Situé juste à côté de la fac de la manufacture des tabacs le restaurant est bien situé.
L'accueil est sympa. Bières et nourritures sont corrects avec un prix raisonnable.
Dommage qu'il n'y ai pas le wifi proposé.
 "
132,avr. 2018,"4,0","Nous sommes allés à celui rue Turpin.
Le cadre est sympa, le choix de bières est large et la nourriture est bonne.
Le rapport qualité prix est bien sympa.
Seul petit point est que l’étage est très bruyant.

"
133,mars 2018,"3,0","Bon ok en y entrant on vieilli d’un coup. 
Les fac présentes aux alentours ne doivent y être pour quelque chose. 
Les bières sont vraiment très bonnes et les Burgess sont juste comme il faut, la juste quantité d’ingrédients et une cuisson maîtrisée. 
Le service est très bien, tout est sur la table en un rien de temps et la gentillesse des serveurs fait plaisir. 
Mais si ce restaurant est bruyant. Mais bon je dois être trop vieux ou en tout cas plus étudiant..."
134,mars 2018,"3,0","un burger et un bagel en livraison, arrivés quasiment froids, c'était plutôt bon mais pas à la hauteur de tous les bons avis et de la réputation du Kaffee... le bagel était sec, peu généreux et peu goûteux. le burger était meilleur mais la viande n'était pas assez cuite. est-ce parce que la livraison offre moins de qualité ?"
135,mars 2018,"5,0","Une belle terrasse au cœur de la rue mercière et dès le premier pas dans ce restaurant vous êtes clairement à Berlin avec une décoration à la berlinoise tendance cool et pas tapé à l’œil. Un très bon accueil, les serveurs sont très serviables. Une carte impressionnante de choix côté Burger ou bagels, des bières, de l’eau dans des bouteilles de Jägermeister
Les burgers sont excellents et je vous recommande la tarte noix de pecan une tuerie
Merci pour le shot offert 
Le tout à un prix très raisonnable "
136,févr. 2018,"4,0","Très bon spot pour les amoureux ou les curieux de l'Allemagne. Boissons et spécialités culinaires, tout y est pour vous emmener dans le pays d'Angela ! Pas trop cher, ambiance sympa, déco minimaliste mais dans l'esprit...on y retournera. Bis später !"
137,févr. 2018,"1,0","Arrivée à la caisse, je tends un ticket restaurant de 10€ pour une note de 8,70 €.
Le mec à la caisse me regarde de travers et reste là sans rien dire.
Je lui demande s'il y a un problème il me dit c'est vous qui voyez!!
Tout ça pour me dire qu'il ne rend ni la monnaie ni ne fait d'avoir sur les tickets restaurants.
Je lui dis que je vais le régler par CB du coup et vu m'a tête il me demande ce qui ne va pas?!!
J'ai finit par lui dire qu'il n'était pas commerçant et il m'a dit que c'est pas son problème ça ne l'empêche pas de vivre !
Sauf qu'il a oublié qui le faisait vivre : les clients !
Bref à éviter !! Ne lui donnez pas votre argent surtout pour manger un hamburger ou un beagle !!"
138,févr. 2018,"1,0","Ce n’était pas si sec avant, peu de garniture et de sauce je suis plutôt déçu... je le recommanderai il y’a quelques mois mais plus maintenant. Plutôt déçu..."
139,févr. 2018,"5,0","Nous venons régulièrement, les burgers sont copieux et super bons! 
Le cadre est sympa mais un peu bruyant."
140,févr. 2018,"4,0","Un grand choix de bières, une déco branchée
Bien bruyant cependant
Mais des serveurs au top même lorsque le groupe est important, efficaces, patients
Seul bémol, le steack à cheval carrément trop cuit
Mais les potatoes sont extras
Soirée sympa à refaire"
141,janv. 2018,"4,0","Un burger Saint-Marcellin excellent accompagné de délicieuses potatoes! Voilà qui résume le contenu copieux de mon assiette! Un personnel très agréable et le dessert nous a même été offert! 
Je recommande autant pour le cadre que les plats proposés!"
142,déc. 2017,"5,0","Idéalement placé, à deux pas de l'Université, ce resto/bar saura vous combler ! Personnel très accueillant, prix des bières et des plats abordables, et super ambiance. Mention spéciale pour le CurryWurst, spécialité berlinoise à base de saucisse au curry, idéalement accompagné par un shot de Jäger en guise de dessert !"
143,juin 2017,"4,0","Sur place, une clientèle plutôt étudiante ou décontractée, le service est plutôt sympa ! Idéal pour passer une soirée entre potes.
En livraison, les burgers au St Marcellin sont carrément une merveille, et j'en commande régulièrement !"
144,déc. 2017,"1,0","Nous voulions boire une bière nous avons attendu la carte 10 mn puis on nous les a jeté sur la table
Après 14 mn nous sommes reparti sans qu’on soit venu prendre notre commande 
La dernière fois qu’on m’a aussi mal reçu en Allemagne c’était pendant mon service militaire...
A fuir "
145,déc. 2017,"5,0","Très bonnes bières allemandes, les burgers sont justes délicieux ainsi que les potatoes, le personnel est accueillant, la décoration est moderne ! Rien à redire et recommande sans hésiter "
146,déc. 2017,"4,0","C’est joli, c’est bon et la musique est super sympa si vous aimez le rap old school. Concept très sympa à découvrir "
147,déc. 2017,"5,0","- Restaurant super joli
- Burger et frites très bon 
- Service parfait, personnel très arrangeant et vraiment super gentil ! 
Hâte d’y retourner ! "
148,déc. 2017,"4,0","Pleins de points positifs:
- Cadre très joli
- bagel très bons et copieux
- un carrot cake délicieux
- un service sympathique

Des points faibles :
- un service certes sympathique mais avec de l'attente
- salle bondée avec très peu d'espace entre les tables
- pas de possibilité de réservé pour une table lors du déjeuner
- un bagel végétarien mais pas énormément de choix véggé"
149,déc. 2017,"5,0",Très bon endroit pour boire des bières et manger un bagel. Les bagels sont très bons. Très bon rapport qualité/prix. Penser à réserver pour y manger le soir. Ne prends pas les tickets restos le soir
150,déc. 2017,"3,0",Restaurant simple et accueillant. Mobilier vétuste. Mets de maigre facture mais bon et corrects au niveau prix. Fraîcheur et qualité pas au top ?? 
151,nov. 2017,"4,0",Je suis allée a celui du 2ème avec ma soeur! Ambiance chic et sympathique pour un bon moment! Un ptit coca allemand et un bagel et le tour était joué :)!bon rapport qualité prix! 
152,nov. 2017,"1,0","J'ai eu la malchance d'être malade après avoir mangé un bagel au saumon. 
Le saumon au restaurant pour beaucoup ça peut paraître audacieux mais un restaurant (avec ses normes d'hygiène) en pleine Presqu'ile, rue Mercière et souvent rempli ne devrait pas poser problème...
Ça m'aura coûté 15€, une nuit et une journée désagréables et un jour de congés. Merci ! 
Même si je n'ai rien senti au goût, je pense que le saumon devait vraiment ne pas être frais pour me rendre malade. 
Soyez prudents sur la conservation de vos aliments svp et merci de ne pas intoxiquer vos clients qui vous font travailler et vivre ! 
"
153,nov. 2017,"5,0","Très jolie resto. Bières diverses en pression ou en bouteilles et de très bon bagel. Décoration soignée, accueil très sympathique"
154,oct. 2017,"4,0","On m’a fait découvrir ce petit resto. Serveurs souriants mais un peu speed, service un peu long le midi car bondé
Bagels délicieux et patatoes à tomber. Carte variée
Prix très raisonnable, moins de 10euros
Une bonne adresse pour manger le midi
"
155,oct. 2017,"4,0","Je me suis déjà rendue 2 fois dans cet établissement et je ne suis vraiment pas déçue. 

Situé en plein cœur de Lyon le Kafee Berlin pratique des tarifs encore à peu près raisonnables ce qui n’est pas le cas partout. 
Le personnel a été très sympathique avec nous et la décoration globale du lieu est agréable. Ils nous ont même offert un shooter en fin de soirée!
Les bagels qui nous ont été servis avec des frites étaient bons; je ne pense néanmoins pas que les produits soient tous frais mais nous avons bien mangé cela nous a paru très honnête. 
Il est agréable de trouver un larges choix de bières allemandes en étant à Lyon (les prix tournent autours de 6€-6,5€ la pinte) 

A noter pour les amateurs de bons plans: l’établissement propose une formule de happy hours jusqu’à 19h qui est plutôt avantageuse!
Je recommande "
156,sept. 2017,"3,0","Au delà de l'ambiance très convivial et de la réactivité des serveurs, les plats n'ont rien d'exceptionnel pour ma part. J'ai été un peu déçu.. 
Niveau boisson, très bonne bière ! rien à dire sur ça !"
157,oct. 2017,"2,0","Le service est vraiment à l'arrache pour l'établissement de la rue Tupin : apéros servis bien après le plat chaud (on avait quasiment terminé !), cuisson des steaks pas respectée et 15mn après avoir demandé la carte des desserts sans rien voir arriver, on a finalement décidé de partir, le serveur nous avait complètement zappé... Le prix des cocktails est également exagéré par rapport à ce qui est servi (tout ça sans réel talent du barman)."
158,sept. 2017,"1,0","Intérieur conceptuel brut pour moins voir la saleté pourtant visible, à 13h sanitaires sales pas de savon. Quant à la nourriture j’ai pris une Wienersnitzel...pas fraîche elle sentait très fort en bouche au nez malgré le citron! Le serveur à offert bière et café. Attention à ce repère de jeunes qualité et fraîcheur pas au rdv. Bonne bière pression!"
159,janv. 2017,"1,0","Je suis une habituée de ce restaurant, et plus particulièrement celui situé dans le 8ème arrondissement (cours Albert Thomas) et je n'ai jamais été déçue, tout c'était toujours très bien passé ! 
Mais je suis allée à celui qui est situé sur la presque ile (rue Tupin). C'était à l'occasion de l'anniversaire d'un ami. Nous étions une trentaine, nous avions réservé, nous avons été placé. Jusque là tout allait bien, malgré le manque de gentillesse du gérant.
Très vite, nous avons été pressé pour commander, alors que nous attendions encore du monde... 
Nous avons tous pris entre 2 et 3 bières chacun, un plat, un dessert et des shooter pour finir. La note à la fin était dans les environs de 500 euros et le gérant a osé nous dire ""je pensais que vous commanderiez plus"". Et seconde chose : un de mes amis a seulement dit au gérant que les ""currywurst"" n'en étaient pas réellement, sans agressivité (il va souvent en Allemagne). Et le gérant lui a répondu que si il était pas content il n'avait qu'à partir...
Bref, la nourriture est super bonne, les bières également, les serveurs sont compétents et aimables mais le gérant est juste pas commerçant et honteux. Message aux propriétaires : changez de gérant, parce que vous faites fuir beaucoup de client."
160,sept. 2017,"5,0","Malgré que la salle soit pleine nous avons été servis rapidement et très bien accueillis! 
Comme à notre habitude nous nous sommes régalés : bagels, salades, burgers... il y en a pour tous les goûts! 
Le rapport qualité prix est imbattable. 
Le responsable est très sympa et arrangeant ! 

Nous recommandons ++"
161,sept. 2017,"4,0","Un vrai régal ! Les bagels sont à tomber, les frites sont faites maison et délicieuses. Un large choix de bières allemandes également, une décoration originale et des prix défiants toute concurrence ! Une super adresse, il faut donc penser à réserver car vite complet! "
162,sept. 2017,"4,0","La carte propose des salades, bagels et burgers. Toutes les options ont l'air plus alléchantes les unes que les autres ! 
La salle a un décor très sympa. Le seul soucis est qu'il y fait assez chaud, et que la salle est vraiment bruyante. "
163,août 2017,"4,0","Je fréquente 3 à 4 fois par an le Kaffee Berlin et à chaque fois j'y trouve mon compte au niveau accueil, qualité produit et bière. 
Les burgers sont tops et les prix corrects c'est également pour cela que je reviens.
Je vois quelques avis qui disent que le service n'est pas top....qu'il y a trop de bruit etc. ....mais à chaque fois le servie et les gerants sont top. La dernière fois à 22h30 j'ai été accueilli avec le sourire. ... les clients devraient parfois faire de même au lieu de râler :-)"
164,déc. 2016,"4,0",Repas sympathique avec des amis en fin de journée. Nous y étions allé pour boire un verre après le boulot et nous avons fini par manger sur place. Bagels et planches sympathique avec une bonne bière.
165,août 2017,"3,0","Nous y sommes allés à 13h30 un samedi pour manger rapidement les salades et baggels sont bons, service rapide et prix corrects pr la situation du restaurant. Concernant les serveurs (pour rebondir sur les deniers commentaires) ne sont en effet pas hyper souriants mais pour nous pas désagréable non plus ... je n y passerai pas ma soirée mais pour manger rapidement je recommande "
166,juil. 2017,"4,0","Nous avons pris des bagels (environ 8,40€) et avons été très satisfaits, tant au niveau du goût que de la quantité ! Ils sont servis avec des potatoes. Le service est plutôt agréable, et le cadre est sympa."
167,août 2017,"3,0","Nous avons commandé pour 8 personnes par Foodora.

Résultat une erreur dans la commande, à quoi sert de choisir le pain si ils se trompent complètement ? Le sésame et le fromage piment ça n'a pas grand chose à voir. 

Sur une des commandes nous avons eu le droit à un ASTICOT qui courrait sur un burger  (photo ci joint). Il faudrait revoir le lavage des salades !!!

Mis à part ça burgers et bagels corrects. Dommage que le pain au piment m'ai gâché le bagel.
Bonnes bières allemandes en bouteilles de 50cl."
168,avr. 2017,"1,0",Cher personnel inexistant produits congelés rien d allemand hormis le nom .tu te plains et bien dommage pour toi il y a beaucoup d établissements pourquoi choisir le mien te dit le serveur ?
169,juil. 2017,"2,0",Rue Tupin dans le 2eme arrondissement de Lyon ....Le happy Hour affiché à l'exterieur n'est pas valable le week end ....mais ce n'est indiqué nulle part ... et il ne s'applique que sur certains cocktails :(  (ça aussi indiqué nulle part) L'ambiance Berlinoise n'y est pas ... c'est juste une cantine vite fait bien fait ... Décue !
170,juil. 2017,"4,0","A l'écart de la rue Mercière, ce petit bar resto mérite le détour. Pour l'instant nous n'avons goûté que les bières (délicieuses) mais en regardant les voisins, on reviendra pour tester les plats qui ont l'air copieux ! Le service est sympa et de bon conseil pour choisir les bières. Les prix sont tout à fait raisonnable pour le centre ville."
171,juil. 2017,"1,0","Nous avons pris des bières et une planche mixte, rien à redire sur la qualité mais les serveurs étaient désagréable au possible à la limite de l'impolitesse. Au moment de régler l'addition nous faisons part au gérant du comportement des serveurs, celui ci nous répond que ça ne va pas l'empêcher de dormir. Voila qui illustre leur aspect commerçant. "
172,juil. 2017,"1,0","Pas d'ambiance dans ce soi disant ""Kaffee Berlin""
Rien ne m'a rappelé le Berlin que je connais à part les quelques bières proposées (trop peu nombreuses à mon goût) 
Le gérant de la rue Tupin est là pour encaisser et se fiche pas mal de ce qu'on peut lui dire. A part te dire que l'Etat Français lui interdit de prendre les tickets resto le soir (aucun texte de loi ne le dit, j'ai vérifié) le mec te laisse partir contrarié... sens du commerce quand tu nous tiens !
Je comprends pourquoi le resto ne fait pas le plein
Franchement déçu"
173,juil. 2017,"2,0","Serveurs qui se noient dans un verre d'eau , qui rechignent à chaque demande = mauvais choix de carrière. Un gérant qui nous dit que notre avis ne l'empêchera pas de dormir encore une fois il va falloir songer à une reconversion... "
174,oct. 2016,"4,0","Ce restaurant est le QG des étudiants de Lyon III, placé idéalement il propose des bières et des menus de qualité à prix tout à fait raisonnable ...

Que de bons souvenirs passés ici !!"
175,juil. 2017,"4,0","Je me suis arrêté déjeuner au Kaffee Berlin un week-end. Pas mal de monde en terrasse, on nous a donc installé à l'intérieur.
L'endroit est sympa et nous transporte en Allemagne. La musique est assez forte (je précise car cela pourrait déranger si l'on aime le calme).
Le personnel est accueillant et le service est rapide.
Les bières proposées sont très bonnes (du moins pour celles que nous avons prises).
La cuisine est simple et bonne.
Les prix ne sont pas excessifs pour un établissement de ce style à Lyon. Compter une quinzaine d'euros pour un burger et une pinte."
176,juil. 2017,"3,0","Ce restaurant assez basique pourrait être sympa si la musique n était pas si assourdissante!
Nous avons écourté le repas ( assez sympa au demeurant) tellement le bruit nous empêchait de communiquer.
Dommage car le service était sympa et rapide et la nourriture correcte pour les prix affichés ...
À tenter pour ceux qui aiment Parler en hurlant, les autres passez votre chemin.
A noter le cadre original et la terrasse pour les beaux jours "
177,juin 2017,"4,0","Kaffee des Cordeliers, lyon II. En terrasse, au soleil, sur une table colorée et des chaises tout autant. Une carte bien garnie, tant en boissons qu'en bagels, burger et autre. Le Bagels Gibraltar, avec le poulet mariné à la menthe et au citron, divin, surtout par ce temps !
Un peu de latence au niveau du service, il a fallut attirer l'attention des serveurs pour commander nos plats (nous avions été servi rapidement pour l'apéro). Mais les plats sont arrivés vite ensuite. 
Bon rapport qualité prix avec des Bagels autour de 9€, accompagnement compris."
178,juin 2017,"4,0","Fache depuis toujours avec les Pils allemandes, je ne jurait que par les bières belges, anglaises... et françaises...
A chaque fois que je tombais sur une bière allemande, il me fallait faire contre fortune bon coeur...Mais là, sur les conseils avisés d'une accorte serveuse, je me suis laissé entraîner sur une ambrée allemande et je n'ai pas regretté...l'Allemagne est remontée dans mon classement des pays à bières...
En dehors de cette histoire de bière, le Kaffee Berlin ne brille pas par sa devanture, sa terrasse sur le trottoir est un peu trop exposée, mais bon... mais la déco intérieure industrielle post-moderne ravira les amateurs...
Service sympathique et souriant, burger et bagel très corrects. Clientèle jeune et prix raisonnables.
Ambiance cool."
179,juin 2017,"5,0","Tout est top! La déco, l'ambiance (c'est bruyant, la musique est forte, on aime ou on aime pas, nous on adore!). L'équipe est super sympa, souriante et de bons conseils!
La carte, que ce soit niveau alcool comme nourriture est super variée et vraiment bon marché, et surtout, c'est délicieux! On a testé l'escalope panée( Schnitzel) et les Currywurst, on s'est régalé, et surtout, les Potatoes sont a tomber. Sans exagérer les meilleures que j'aie jamais mangé. On a pas mal lorgné sur les bagels, on reviendra les goûter sans aucun doute!"
180,févr. 2017,"4,0",Très nombreux repas au Kaffee Berlin. Toujours un plaisir. On y mange bien et pour pas cher. Les portions sont vraiment très bien pour le prix. Service rapide et sympa. La bière est excellente. A faire et refaire sans limite !
181,juin 2017,"5,0",Le meilleur. Une référence à Lyon et dans le quartier de monplaisir. Les derveurs sont incroyables et le service impeccable. Une adresse indispensable.
182,avr. 2017,"4,0","Parfois, à la trentaine, on a besoin de se rassurer, et de se dire que, non, on n'est pas condamnés à n'apprécier que les menus dégustation en 8 services consommés en un lieu chic où tout n'est que beauté, luxe, calme et volupté (et qui nous coûte une blinde)
Parfois, on se sent vieux, oui, et ça fait mal.

Alors, dans ces moments là, il y a le Kaffee Berlin ! (parce que c'est top, pas cher, et pas loin de la maison !)

On arrive un peu comme des fraudeurs dans ce monde de ""vingtenaires"", où règnent ambiance cosmopolite (super fidèle à l'esprit berlinois en passant), musique forte et conversations animées. 

Et.... on se remplit la panse à grands coups de Currywürst, de Burgers généreux, tous ""plus meilleurs"" les uns que les autres (produits frais !!!), de potatoes et de frites croustillantes, et de (beaucoup) de Pilsner, LA lager légère-qui-va-bien. Et même que, des fois, on prend un petit dessert bien régressif et calorique pour tasser tout ça (voire un petit shot de Jäger, parfois offert par la maison, et qui nous rappelle avec émotion nos tournées de Jägerbombs d'antan, debout devant le bar ^^)
Pas d'inquiétude pour nos amis déjà touchés par la cirrhose/le cholestérol : il y a aussi un choix de salades composées et de bägels, ainsi qu'une carte de softs sympa.

On fréquente régulièrement l'établissement depuis trois ans et nous avions constaté à un moment une véritable dégradation du niveau en cuisine (problème de personnel ? d'organisation, avec les nombreuses livraisons), ce n'est, heureusement, plus qu'un mauvais souvenir, et la cuisine est aujourd'hui meilleure encore que lors de nos premières expériences...

Service jeune, super sympa malgré un rythme soutenu !

Bref, tant qu'on se sentira vieillir, on n'a pas fini de venir !
Ca promet !"
183,avr. 2017,"5,0","J'ai connu Kaffee Berlin à travers un service de livraison à vélo. Première commande pour deux : 2 menus bagels + à cela nous rajoutons une curry wurst + un supplément potatoes car nous avions peur de ne pas avoir assez à manger. Et comment vous dire ? Nous avions pris à manger pour 4 !! Les quantité sont là et la qualité est top. 
Depuis ma première commande, j'ai testé (presque) tous les bagels + des burgers. Je ne suis jamais déçue et je sais que Kaffee Berlin c'est une valeur sûre quand vous voulez vous faire plaisir.
Reste à tester : le service en restaurant car malheureusement je ne suis encore jamais allée sur place... mais ça ne saurait tarder ! :)
Je vous le conseille à 100% !"
184,avr. 2017,"5,0","Dès la lecture de la carte, vous êtes en Allemagne. Des bières (accrochez-vous pour certains noms si vous êtes novice en germain) aux bagels, en passant par les burgers, tout est beau et bon. 

La déco industrielle donne un côté ultra contemporain et sympathique à l'endroit !"
185,avr. 2017,"4,0","Une grande diversité de bagels et surtout des potatoes au paprika excellentes!! :) Le service est sympathique et une bonne ambiance reigne! Seul point négatif, toujours blindé et très bruyant! Il faut penser à réserver la veille pour avoir une table ;)"
186,mai 2017,"4,0","De très bons Burgers/bagels très abordables. Un cadre très sympa proche du métro. 
Pensez toutefois à réserver!"
187,mai 2017,"4,0","Bagels et burgers très bons (et pas chers). Il y a aussi des salades pour celles et ceux qui font attention à leur ligne. Le service est plutôt rapide et sympas.
Les cocktails sont également très bons.
Un plat + un bon cocktail pour 15 euros, prix très corrects et soirée très sympathique! Je vous recommande ce lieu."
188,avr. 2017,"4,0","Des burgers et des bagels toujours au top, les poteries sont délicieuses, des recettes originales et parfaitement effectuées, je me dois de souligner l'atmosphère bruyante du lieu. "
189,janv. 2017,"4,0","Je suis allée un soir en semaine avec des amis pour boire des bières et c'était une belle découverte.
Bonne ambiance et personnel sympa.
On a également pris des entrées à partager et elles étaient bonnes. 
Je recommande ce bar. "
190,avr. 2017,"4,0","Premier arrêt dans ce resto.
Accueil et service sympa, assiettes copieuses. Petite terrasse.
Une chouette adresse ou nous reviendrons après cette ""première réussie""...
Au cœur de Lyon."
191,avr. 2017,"4,0","Un gross burger et un tartiflex bagel au top !
Les potatoes sont succulentes et le service impeccable
Le look berlinois du resto joue aussi en ça faveur et le rend unique !
Je le recommande vivement"
192,avr. 2017,"4,0","un restaurant sympathique , ont y mange des plats allemand , de bonne qualité et copieux , à des petit prix , "
