,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Le Book-Lard,"Française, Saine, Brasserie gastronomique, Bars-restaurants","11,00 €-30,00 €","144 Rue Duguesclin, 69006 Lyon France","4,5",€€-€€€
