,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Frazarin Bistrot Franco Italien,"Italienne, Française, Saine","16,00 €-38,00 €","23 Rue De Condé, 69002 Lyon France","5,0",€€-€€€
