,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Flair,"Française, Internationale, Européenne, Saine","17,00 €-46,00 €","84 rue de la Charite, 69002 Lyon France","4,5",€€€€
