,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Le Bistro Autrement,"Française, Européenne","16,00 €-23,00 €","12 Pl. Ambroise Courtois, 69008 Lyon France","3,0",€€-€€€
