,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Agastache Restaurant,"Française, Moderne, Saine","25,00 €-42,00 €","134 Rue Duguesclin, 69006 Lyon France","5,0",€€-€€€
