,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Restaurant Reyna,"Steakhouse, Barbecue/Grillades, Turque","13,00 €-149,00 €","145 Rue Marius Berliet, 69008 Lyon France","4,0",€€-€€€
