,Date,Notes,Commentaires
104,août 2021,"5,0","Salle agréable avec décoration épurée et élégante.
Accueil souriant et service efficace, expert (vin et plats) et très agréable.
Dans l’assiette c’est encore mieux, présentations parfaites, goûts recherchés (entrée avec de l’omble Chevalier exceptionnelle), originalité (raviole de betteraves avec tartare de veau et câpres parfaitement équilibrée).
Autour de 100€ (vin compris) pour 2, c’est très raisonnable pour un dîner de cette qualité !
Merci pour ce bon moment, nous reviendrons!

NB1: Nous recommandons aux gros mangeurs de prendre le menu avec 2 plats, les portions sont relativement petites.
NB2 :  Un seul service donc prévoyez minimum 2h pour ce dîner."
105,août 2021,"5,0","Tout était parfait, un sans faute du début à la fin. Service impeccable et plats délicieux,  plein de saveurs, nous avons passé une excellente soirée,  bravo !"
106,juil. 2021,"5,0","Une expérience unique ! Des associations de saveurs aussi audacieuses que délicieuses. Un rapport qualité prix imbattable. Rien à ajouter, tout était parfait, merci !"
107,juin 2021,"5,0","Nous avons passé un excellent moment : de belles découvertes gustatives et originales avec pleins de parfums. Belle présentation . Service agréable et de qualité, description parfaite des plats présentés . Bons vins méritants d’être connus avec bon rapport qualité prix . Bref, tout bon ! Hâte d’y revenir !"
108,juin 2021,"5,0","Deuxième fois chez Agastache et je ne suis pas déçue. Les plats sont excellents, recherchés, très bien assaisonnés et joliment présentés. Les prix sont plus que raisonnables pour la qualité de la cuisine. Service prévenant et agréable. Vivement le changement du menu du soir pour pouvoir revenir."
109,juin 2021,"5,0","Tout est bon, les assiettes sont belles, la cuisine est fine et imaginative. Bravo. je reviendrai très vite."
110,mai 2021,"4,0","Restaurant bistronomique avec un menu très simple mais tellement efficace ! Les associations sont originales et bien réalisées, le service est super et rapide.  
La meilleure pub du restaurant c’est de servir de l’agastache dans certains plats. On ne peut que retenir cette adresse. Belle carte de vin également avec du conseil à la demande."
111,juin 2021,"5,0","Tout était parfait de l'entrée au dessert.
Les assiettes sont belles et bonnes. l'accueil et le service sont très agréables. Nous reviendrons très vite. "
112,mai 2021,"5,0","Très bonne découverte à Lyon dans le quartier des Halles Bocuse. 2 jeunes associés ont créé depuis 2 ans un restaurant type bistrot gourmet, avec une cuisine à base provençale avec des produits frais du marché et avec quelques ajouts de tous pays. Accueil chaleureux, explication argumentée à chaque plat, une explosion de saveurs dans la bouche, une carte des vins volontairement restreinte et avec de bonnes découvertes , comme le Cairanne (au lieu de proposer un classique Gigondas). Le poisson comme la viande étaient cuits à point et assaisonnés avec originalité. Les propriétaires ont ce soucis permanent de qualité, je recommande vivement cette adresse."
113,oct. 2020,"5,0","Nous avons testé cette fois la formule du déjeuner et avons adoré.
Beaucoup de goût et des assiettes magnifiques"
114,oct. 2020,"5,0","Troisième visite dans ce petit resto !!
Toujours aussi bien.on se régale d'abord avec les yeux avant de se régaler tout court !
L'accueil et le service sont au top.
Allez y les yeux fermés. "
115,oct. 2020,"5,0","Un ré-gal ! Délicieux, agréable, l'excellence, accueil, repas et tout ! Je vous recommande vraiment ! "
116,oct. 2020,"5,0","Déjà 5 fois chez Agastache et toujours un vrai régal ! Des plats originaux et fins, des produits frais, une super sélection de vins le tout dans un budget très léger. C’est franchement un sans faute et désormais un lieu incontournable du 6eme pour moi. "
117,juin 2020,"5,0","Un magnifique restaurant. Produits frais, assemblages de saveurs remarquables, les assiettes sont très bien présentées, et le service est parfait ++++++
J'y retourne dès que je peux !"
118,juil. 2020,"5,0","Dîner à 4 en terrasse. Quel régal pour les papilles.
4/4 à nous être régalés de l'entrée au dessert.
Nous reviendrons sans aucun doute. "
119,oct. 2020,"5,0","excellente soirée chez Agastache, le menu est magnifique avec de belles surprises. Des petites attentions qui font clairement la différence (des amuses bouches recherchées ce qui est rare , un pré dessert inattendu plus qu'excellent) ! l'interlude végétale était parfaite et c'est une super idée 
Je recommande +++. excellent rapport qualité prix. Je pense y revenir le plus souvent possible et le faire découvrir  a tous mes amis !"
120,sept. 2020,"5,0","Des assemblages de saveurs surprenants et parfaitement maîtrisés. Une formule  favorisant les produits frais.
Des cuissons remarquables des légumes et des viandes. 
J'y retourne quand je peux."
121,sept. 2020,"5,0","3e visite dans ce petit restaurant qui a déjà tout d'un grand.
Tout est parfait! L'accueil, le service, la cuisine.
Les assiettes sont belles et bonnes.
On a qu'une envie y retourner.
Bravo"
122,sept. 2020,"5,0","tout était parfait ! serveur sympa et professionnel, qui présente les plats et est disponible et réactif !

une petite carte qui est un gage de produits frais.

Des plats bien présentés et des goûts originaux.

et pour finir un excellent rapport qualité prix !

tout est maîtrisé, j ai vraiment passé une excellente soirée !"
123,juil. 2020,"5,0","Vraiment, Bravo !!!! De l'accueille, au services, à la cuisine, un sans faute. 
Le serveurs est souriant, chaleureux, professionnel, ça fais tellement plaisir. Sans parler du cuisinier qui vous fait des plats, avec pas moins de 6 à 7 explosion de saveurs dans ses plats, qui vous met tous vos sens en éveille ! Un duo exceptionnel, qui vous fera passé un moment inoubliable. 
Merci pour ce repas, et encore bravo ! "
124,sept. 2020,"5,0","Un repas parfait. Un excellent moment passé à déguster des plats recherchés et des associations de goûts surprenantes. Le service est au top, très agréable."
125,sept. 2020,"5,0","J'avais hâte de découvrir ce petit nouveau qui fait déjà beaucoup parler de lui !
Et je dois avouer que je n'ai pas été déçue !
Tout était parfait ! Le restaurant est chaleureux, cosy. La décoration est moderne, végétale, classe.
La carte est épurée pour ne proposer que des produits frais, de saison, locaux.
Le menu dégustation a été à la hauteur de nos attentes : une présentation lisible et classé, des saveurs originales, des mélanges sucrés salés, des textures variées. Tout était délicieux avec des coups de cœur pour la truite, le canard et le dessert à la bière !
Les quantités sont parfaites pour profiter du repas du début à la fin et sortir repus. 
Le service est rapide et efficace, avec une présentation claire des plats et des attentions tout au long du repas.

Je reviendrais dès que possible dans ce petit restaurant qui a déjà tout d'un grand !"
126,août 2020,"5,0","Magnifique! Superbe travail sur le végétal, des sucré/salé bien équilibrés de très belle assiettes et un prix très accessible pour cette qualité.
Bravo, très bel avenir"
127,août 2020,"5,0","Des associations originales. Des plats très bien présentés. Un service rapide et agréable. Un rapport qualité prix excellent. Ouvert depuis quelques mois, on leur souhaite une belle réussite car c'est mérité."
128,juil. 2020,"5,0","Tout est dans l'assiette : du goût, de la subtilité, du talent et même de la bonne humeur ! On a adoré et nous recommandons fortement cette adresse 
Le décor est très simple, le service lui est très chaleureux"
129,août 2020,"5,0","Menu déjeuner en 5 services servi très rapidement et excellent !
Un travail impressionnant de préparation, de réflexion, de choix, de combinaison et de présentation.
Bravo ! Les assiettes sont belles et appétissantes. Les plats sont savoureux et délicieux. Belle découverte ! Nous y retournerons c’est sûr !"
130,août 2020,"5,0",Excellente découverte. Nous avons adoré ce restaurant. La cuisine est digne d'un restaurant étoile'. Le mélange avec les plantes et herbes comme le romarin ou la melisse est original mais bien réussi.
131,août 2020,"5,0","Une explosion de saveurs..... Un visuel magique....
Un accueil au top.
Je recommande vivement cette pépite lyonnaise

 "
132,août 2020,"5,0","Que ce soit en cuisine ou au service, on peut sentir le professionnalisme des deux jeunes associés! Le mélange des saveurs et des textures est vraiment surprenant, et le service est très agréable et rapide. Pour couronner le tout: le rapport qualité-prix est plus qu'excellent. Nous reviendrons rapidement !"
133,août 2020,"5,0","Un restaurant qui mérite plus de visibilité au vu de la qualité et de l’esthétique de ses assiettes ! Nous avons passé une soirée très agréable, les plats sont originaux et succulents. Laissez vous surprendre et vous n'en ressortirez pas déçus !"
134,août 2020,"5,0","Rien à redire : acceuil chaleureux, produits de qualité, créativité et cadre épuré et soigné ! Nous nous sommes régalés, tout simplement ! 😉 Je recommande vivement ! "
135,août 2020,"4,0","je passerai rapidement sur le  cadre qui méritera une rénovation plus soignée lorsque cet établissement aura pris son envol comme il le merite: de belles assiettes avec des idées, et un gros travail sur les produits frais et bruts, quelques accords de goût un peu brouillon parfois avec l agastache qui emporte tout dans son élan anisė (la courgette comme la ganache montee au chocolat!)  mais pas de grosse fausse note
petites petites sur la carte de vins 
en résumé une belle bistronomie avec excellent rapport qualité prix ; service sympa, ça peut devenir un peu long car 1 chef+1 serveur pour vingtaine de couverts ce soir là 
point noir etait l absence de vrai clim
à faire <30°😅
on y retournera avec plaisir cet hiver "
136,juil. 2020,"5,0","Parfait! juste parfait! entre la cuisine et le service tout est TOP!
Des assiettes remarquables, des saveurs, des couleurs rien n'est laissé au hasard.
On se régale dans un cadre très agréable.
Un grand BRAVO à Mathieu et Benjamin.
A consommer sans modération."
137,juil. 2020,"5,0",Superbe découverte. Les plats sont aussi beaux que bons et le cadre très agréable. Il me tarde d'y revenir pour faire un nouveau voyage culinaire. Bravo à vous et à bientôt
138,juil. 2020,"5,0","Fabuleux !!! Allez-y les yeux fermés c’est dingue. Original, copieux, savoureux une vrai belle découverte et service excellent. "
139,juil. 2020,"5,0",Un menu exceptionnel et adapté en une version végétarienne à la demande ! Des produits au goût raffiné ! Un service au top et sur mesure ! 
140,juil. 2020,"5,0","Énorme coup de cœur pour ce nouveau restaurant ! Tout était excellent et surprenant de l’entrée au dessert avec un service parfait!
Le rapport qualité prix est vraiment top!
Déjà hâte d’y retourner!
Merci!!"
141,juil. 2020,"5,0","Déjeuner parfait le menu proposé est toujours aussi délicieux une base classique et ce petit plus qui fait toute la différence 
Bravo pour votre cuisine et votre accueil"
142,juil. 2020,"5,0","Parcours sans faute à l'occasion d'un déjeuner récent. Accueil et service pros et souriants, cuisine de haute voltige (saveurs, cuisson, présentation, ...). Une carte courte, gage de fraîcheur. Nous nous sommes régalés et reviendrons sans hésitation. Bravo à ce jeune tandem ;-)"
143,juin 2020,"5,0","Pour tous les amateurs de cuisine d’instinct, et végétale, c’est un régal ! De la mise au bouche au dessert, tout est excellent 👌🏻 Y compris le service ! À découvrir absolument !!"
144,juil. 2020,"5,0","Mangé ce midi dans ce nouveau restaurant, très surpris par la qualité de la cuisine offerte, c'est du haut niveau sans chichi, Bravo à cette nouvelle équipe !"
145,juin 2020,"5,0","De l'originalité et du goût dans l'assiette, sans tomber dans l'excès du concept qui peut décevoir dans d'autres établissements.
Aucunes fausses notes de l'entrée au dessert, présentation soignée et service impeccable. Bravo !"
146,juil. 2020,"5,0","Deuxième repas dans ce nouveau restaurant qui mérite vraiment le détour.
Tout est parfait.
Ambiance et cadre sympathiques. Accueil et service professionnels (chaleureux et convivial).
Côté cuisine c’est époustouflant. De la créativité et de l'originalité dans toutes les assiettes pour des plats très raffinés aux associations gustatives surprenantes mais toujours réussies (un vrai moment gastronomique).
Tout çà avec des produits frais et un rapport qualité prix excellent.
Une adresse à retenir et à faire connaitre."
147,juil. 2020,"5,0","Une cuisine contemporaine dans une ambiance agréable. Tenu par deux anciens de l'Arsenic (qui joue pleinement son rôle de pépinière), ce resto propose des mélanges de saveurs sur la ligne de front, qui, quand ils sont réussis (les entrées) frôle le sublime. Un petit peu en retrait pour les desserts le soir ou on y allés, mais dans l'ensemble donne très envie de revenir vite. Tarifs très doux, service de vin au verre, une super adresse ou déjà les réservations se prennent à l'avance."
148,juil. 2020,"5,0",Nous avons passé une excellente soirée. Le repas était délicieux. Mélanges audacieux et avec des assiettes magnifiques. Bref je reviendrai
149,juin 2020,"5,0",Je viens de passer une soirée très agréable j’invite les lyonnais de venir découvrir ce petit gastro qu va devenir un grand des grands  la justesse et l’osmose de sa cuisine servir avec une simplicité et surtout un grand professionnalisme  à voir très vite admirable
150,juin 2020,"5,0","C’était mon premier restaurant gastronomique ! 
J’avais des préjugé sur ce type de restaurant. J’avais la peur de ne pas avoir assez à manger. 
Et bien pas du tout ! C’étais délicieux, merveilleux, et consistant ! L’eau pétillante qui est filtrée sur place étais extraordinaire ! Le pains étais délicieux. 

En gros je dirais que c’est le meilleur restaurant de ma vie ! Vraiment ! 

Moi et mon copain allons revenir c’est même sûr ! 

Bravo à vous !

Merci pour ce repas de nos 3 ans, il est et il resteras mémorable ! 👏🏼❤️"
151,juin 2020,"5,0","Alors là... je suis bouche bée! 
Je viens de sortir de chez Agastache où nous avons déjeuné à midi, et c'était délicieux, surprenant, rafraîchissant, vivifiant même !
Nous sommes arrivés avec une toute petite faim, sous la chaleur de l'été et avons été accueilli chaleureusement par Mathieu qui nous propose de nous installer sur la terrasse accueillante et ombragée. Le bleu de l'enseigne et la typologie donnent une impression de sérieux et de haute cuisine. 
La carte est simple, efficace, sans chichis, mais intrigante. Le menu c'est une entrée, deux plats, un dessert. Peu de choix me direz vous, mais les connaisseurs apprécieront une excellence des produits locaux et de saison. Les associations sont surprenantes et explosives!!! Même l'eau est bonne, légère et écolo (filtrée sur place)

Malgré notre toute petite faim nous nous voyons proposer le classique ""Entrée - Plat - Dessert"" pour 24€. Et bien les quantités sont parfaites, ni trop, ni trop peu ! Et je m'en serait voulu de rater l'entrée autour de la carotte, juste magique de saveurs et de textures... Vient ensuite le plat principal ""Mulet-Fenouil-Myrtilles"" un vrai bonheur pour les papilles ; entre le gout prononcé du mulet et la rondeur du fenouil rehaussé par le peps de la baie rouge.
Et le dessert, quel dessert! Pêches, menthe, en sorbet, en coulis. J'en ai encore des frissons et le gout à la bouche

En fait on se croirait dans un resto étoilé, la douloureuse en moins, mais wouaouh c'est excellent! Pour sûr nous reviendront! 
Nous avions 1h pour manger et le service comme la cuisine  en a tenu compte, pas de retard pour reprendre le boulot. 

Bref si vous voulez vous régaler sans compter n'hésitez plus ! 
@Agastache, merci"
152,mai 2020,"5,0","Levée du confinement, un ami viens nous rendre visite à Lyon, nous réservons un peu par hasard à l'Agastache... Excellente découverte! 
Décoration soignée toute en douceur, accueil irréprochable. La cuisine est très travaillée, saveurs maitrisées, quantités optimales. Rapport qualité-prix exemplaire. Soirée parfaite!
Nous y retournerons volontiers!"
153,juin 2020,"5,0","Un nouveau restaurant dans le 6eme qui mérite d’être encouragé. Accueil très sympathique, une carte de vins qui’ permet de découvrir de bonnes bouteilles autour de 30€, et une cuisine originale, avec beaucoup de travail sur les textures, le choix d’aliments de saison, une belle place faite aux légumes, et des plats très réfléchis en terme d’accord des saveurs. Un petit air de « top chef » dans l’assiette... de mon point de vue, les plats manquent peut être juste de liant, et les quantités sont un peu limite. Mais je recommande quand même sans hésiter ce restaurant. "
154,juin 2020,"5,0","Accueil excellent, un cadre cozy, une carte simple, des saveurs à tomber par terre et tout cela pour un menu de midi à 24€!!
Une petite pépite au coeur du 6ème qui va très vite grandir!!"
155,juin 2020,"5,0","Très gentil endroit. Décoration simple, mais élégante. Service très agréable. Une cuisine de très grande qualité. Leger, fin, joli, tout est réussi. Bravo. Une adresse à visiter ... bravo "
156,juin 2020,"5,0","Cadre cosy avec une belle vaisselle le service est soigné et chaleureux 
La cuisine est raffinée et recherchée bref une très bonne adresse"
157,juin 2020,"5,0","J'y avais dîné un soir avec ma fille la semaine avant le confinement, un ami m'y a invité le 16 juin, je me suis régalé, l'originalité des plats, la variété des saveurs, tout était très bon.
J'ai vraiment bien mangé, je recommande ce restaurant et j'y retournerai. "
158,juin 2020,"5,0","Un tout nouveau restaurant dans le quartier. Une cuisine excellente et une carte simple à midi avec un menu unique à 24 euros. 
Super dessert cette semaine avec une rhubarbe confite comme je n’en avais jamais mangé. "
159,juin 2020,"5,0","Deuxième expérience dans ce restaurant et toujours aussi réussie. 
Tout a été parfait de la mise en bouche au dessert.
L'accueil est  toujours aussi chaleureux  et le service irréprochable .
A refaire très vite. 

"
160,juin 2020,"5,0",Heureux de vous retrouver. Plats excellents comme sait les mijoter Benjamin et accueil chaleureux avec le sourire de Mathieu. 👏 À très vite
161,mars 2020,"5,0","Épicurien depuis de nombreuses années nous avons été informé de l'ouverture de ce nouveau restaurant. Nous sommes venu dîner en couplé et nous avons passé une superbe soirée. 

Décoration raffiné et chaleureuse et cuisine locale extrêmement bien exécuté. 
Une vrai émotion dans l'assiette. 
Produits extra frais favorisant les circuits courts. 

Le plus est ""l'interlude végétale"" proposer le soir afin de mettre en valeur un ou plusieurs produit végétale ! 

Merci au gérant Mathieu pour son accueil sans fautes et son incroyable connaissance dans les vins et produit proposé ! 

J'y retournerais sans hésiter pour un repas d'affaire ou entre amis !"
162,mars 2020,"5,0","Je recommande ce restaurant les yeux fermés ! Nous avons passé un très bon moment, des amuses bouches, au dessert persil chocolat en passant par un filet de veau délicieux et une truite parfaitement cuite.
 Une cuisine raffinée, avec des produits de qualité, tout ça dans un très joli cadre avec un service très agréable. Très bons conseils dans le choix du vin, personnel très sympathique."
163,mars 2020,"5,0","Nous avons passé un excellent moment dans ce nouveau restaurant du 6ème.
Tout est parfait: l’accueil, le cuisine, la décoration et
L’ambiance.
Le duo Mathieu -Benjamin fonctionne très bien,
Restaurant à réserver sans modération !
À très vite"
164,mars 2020,"5,0","Nous sommes rentrés un peu par hasard et nous n'avons pas été déçu, cuisine inventive, variée avec des saveurs originales et ceci pour un prix très raisonnable. 
Nous avons passé un bon moment et nous nous sommes régalés. 
Je recommande ce restaurant. "
165,mars 2020,"5,0","Ce nouveau restaurant Agastache est une très belle découverte ! Ouvert récemment, ce type de restaurant bistronomique manquait dans le quartier ! Cest un excellent rapport qualité prix.
Accueil de qualité et chaleureux,la décoration et l ambiance s allient parfaitement bien à la cuisine raffinée, moderne et étonnante ! 
Je recommande à 100% et nous reviendrons!!"
166,mars 2020,"5,0","Cuisine moderne et raffinée dans un cadre sympathique.
Présentation originale. Saveurs surprenantes.
Service impeccable et chaleureux.
Une adresse à recommander."
167,mars 2020,"5,0","Restaurant bistronomique qui vient d'ouvrir et qui a tous les ingrédients pour passer une super soirée .
L'accueil très souriant,le service très efficace , la cuisine très raffinée. Tout ca dans un cadre très chaleureux.
A faire sans modération !! On s'est régalé !!"
168,déc. 2024,"5,0","Très très agréable et super familial! Les deux jeunes travailleurs sont super ! Et nous profitons beaucoup de notre déjeuner! Merci beaucoup pour votre service! 

非常非常好，非常适合家庭！两位年轻的工作人员非常棒！我们非常享受午餐！非常感谢你们的服务！
我为我们的孩子也点了正餐，我知道有小孩子的家庭总是让会餐厅很忙乱，所以，我非常感谢工作人员，在非常忙碌状态下，对我们孩子的包容。"
169,oct. 2024,"5,0","L'accueil était assez sympathique pour mon premier repas à Lyon ce voyage. Pour le déjeuner, vous êtes obligé d'avoir les trois plats. Mon entrée était de trois pétoncles, cuits parfaitement avec une belle sauce subtile. Le poisson principal (lieu noir) se distinguait par sa sauce et sa garniture végétale. Cependant, le dessert se démarque : une concoction chocolat/crème « signature » qui était l’un des meilleurs desserts, et des plus surprenants, que j’ai jamais mangés dans ma vie. La réputation de Lyon est maintenue !"
170,nov. 2024,"5,0","La nourriture était fantastique et faite principalement à partir d'ingrédients locaux, que nous avons vraiment préféré. Les repas étaient bien - exécutés avec un savoureux mélange de saveurs. Nous avons aimé le service de premier ordre et des prix raisonnables."
171,oct. 2023,"5,0",Grand soin et attention aux invités ainsi que la nourriture. Menu bien pensé. Visité deux fois et à chaque fois la nourriture était délicieuse.
172,juin 2024,"3,0","Un restaurant d'apparence très ordinaire de l'extérieur et aussi de l'intérieur. 
Définir le menu avec 2 choix pour chaque cours, tous ayant l'air plutôt intéressant. 
Choisissez la betterave pour commencer. Le goût était plutôt bon au départ mais les proportions d'ingrédients étaient beaucoup trop pondérées vers la betterave et c'est devenu un peu maladif à mi-chemin et j'ai dû laisser l'autre moitié. 
Choisissez le bœuf et les petits pois pour le plat principal. Oui, c'était du boeuf (très bien cuit il faut dire) mais la coupe n'était pas très bonne, beaucoup trop de morceaux de gissley dedans. Il est venu avec une tarte aux pois et sur un lit de pois. Je comprends que c'est un restaurant Michel et je comprends que les grands chefs doivent essayer de nouvelles choses pour être bordés, mais les saveurs ne fonctionnaient tout simplement pas ensemble et je n'ai pas apprécié. J'ai été tellement déçue par le principal que je ne me souviens même plus de ce que j'avais au dessert. 
Le prix était relativement bas pour un restaurant Michel mais cela ne compte pas vraiment pour rien si vous ne l'appréciez pas."
173,juin 2024,"5,0","Merveilleux petit restaurant de chef, la nourriture était délicieuse et très originale. 
On a pris le menu plus grand. 
Le premier plat était l'aubergine à la framboise et aux noix , tout simplement délicieux . Entre les parcours il y a des bouches de souris très intéressantes. 
Le plat principal était merveilleux ainsi. 
Le chef est très créatif et la nourriture a été présentée de belle manière. 
Le service était cordial et professionnel. 
Je recommande vivement ce restaurant agréable et savoureux"
174,juin 2024,"5,0","Excellente expérience culinaire de haute qualité! Visiblement très populaire auprès des habitants. Mérite certainement une forte considération pour une étoile Michelin. Excellente qualité de nourriture, excellente créativité, excellent mélange de goûts, excellente assiette et présentation. 
Très gentil et sympathique, service attentionné."
175,mai 2024,"5,0","La nourriture était si délicieuse et unique. Qui aurait cru qu'une salade de chou-rhubarbe au sésame pouvait avoir un goût aussi merveilleux ? Le poisson était superbe. En plus de notre entrée et entre, le chef a assuré plusieurs « interludes » entre les plats - - des petites bouchées d’une imagination extraordinaire. C'est un petit restaurant convivial et animé avec une atmosphère décontractée qui dément sa sophistication."
176,mai 2024,"5,0","Délicieux, presque Michelin de qualité, à des prix ridiculement bas, ce restaurant est un must pour toute visite à Lyon. Vous pourriez cependant avoir du mal à entrer!"
177,mai 2024,"5,0","Les critiques disent tout. Dans un quartier calme de la ville Agastache est une vraie trouvaille. En fait, il a été trouvé - par de nombreux habitants et visiteurs et est à juste titre loué pour son rapport qualité-prix incroyable. La nourriture, cuisinée par un chef dans une petite cuisine, est excellente et innovante sans être excessive. Une petite salle à manger agréable et un excellent service par le propriétaire ajoute à une expérience délicieuse - et pour pas beaucoup plus d'argent qu'un couple de pizzas. Incroyable ! Allez !"
178,mai 2024,"5,0","Nous avons vraiment apprécié notre repas du soir à Agastache Lyon. Le service était excellent. Les arômes alimentaires marchaient si bien. Prix raisonnable. 
Quelques petits extras entre les plats et du bon vin. Le restaurant était plein un jeudi, alors réservez à l'avance. Fortement recommandé."
