,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Nano Trattoria Lyon VI,"Italienne, Pizza","20,00 €-40,00 €","78 rue Vendôme, 69006 Lyon France","3,5",€€-€€€
