,Nom,Type_Cuisine,Fourchette_prix,Adresse,Note_moyenne,Categorie_prix
0,Le Lyon De L'atlas,"Française, Marocaine, Méditerranéenne","25,00 €-40,00 €","52 avenue des Freres Lumiere, 69008 Lyon France","4,5",€€-€€€
